entry_time,exit_time,entry_price,exit_price,position,exit_type,shares,pnl,pnl_pct
2025-04-02 11:09:00,2025-04-02 11:10:00,1895.03,1913.9803,SHORT,STOP_LOSS,0.13192403286491508,-2.4999999999999964,-0.9999999999999984
2025-04-02 11:49:00,2025-04-02 11:50:00,1924.67,1943.9167,SHORT,STOP_LOSS,0.12956766614536516,-2.4937499999999893,-0.9999999999999959
2025-04-02 14:16:00,2025-04-02 14:17:00,1937.8,1899.0439999999999,SHORT,TAKE_PROFIT,0.12836802688615956,4.9750312500000105,2.0000000000000044
2025-04-02 17:55:00,2025-04-02 17:56:00,1864.2,1845.558,LONG,STOP_LOSS,0.13410327234872868,-2.499953203125007,-1.0000000000000029
