close,time,high,low,open
1921.33,2025-04-02 14:03:00,1928.35,1921.33,1928.35
1921.22,2025-04-02 14:04:00,1922.58,1920.05,1920.79
1917.66,2025-04-02 14:05:00,1920.86,1917.49,1920.86
1915.74,2025-04-02 14:06:00,1917.19,1914.37,1917.19
1915.94,2025-04-02 14:07:00,1916.05,1913.55,1916.05
1915.54,2025-04-02 14:08:00,1917.04,1914.82,1916.48
1915.55,2025-04-02 14:09:00,1917.74,1915.41,1915.45
1911.14,2025-04-02 14:10:00,1915.09,1911.14,1915.09
1909.29,2025-04-02 14:11:00,1910.67,1906.21,1910.43
1906.75,2025-04-02 14:12:00,1910.44,1906.75,1909.9
1904.84,2025-04-02 14:13:00,1906.91,1904.3,1905.98
1902.35,2025-04-02 14:14:00,1906.77,1902.04,1905.18
1901.14,2025-04-02 14:15:00,1903.62,1900.73,1902.04
1901.94,2025-04-02 14:16:00,1902.73,1900.17,1900.92
1898.59,2025-04-02 14:17:00,1902.86,1898.59,1901.38
1901.97,2025-04-02 14:18:00,1902.45,1898.47,1899.02
1901.48,2025-04-02 14:19:00,1904.21,1901.48,1902.38
1900.54,2025-04-02 14:20:00,1901.84,1899.03,1901.27
1896.5,2025-04-02 14:21:00,1902.63,1896.5,1901.22
1894.58,2025-04-02 14:22:00,1896.32,1894.12,1896.32
1896.37,2025-04-02 14:23:00,1896.45,1892.5,1894.33
1895.16,2025-04-02 14:24:00,1897.6,1894.29,1896.73
1896.45,2025-04-02 14:25:00,1898.38,1894.6,1894.6
1895.41,2025-04-02 14:26:00,1897.3,1895.14,1896.89
1896.05,2025-04-02 14:27:00,1898.12,1895.27,1895.43
1895.83,2025-04-02 14:28:00,1897.36,1895.66,1895.75
1895.07,2025-04-02 14:29:00,1896.3,1894.71,1895.41
1893.46,2025-04-02 14:30:00,1895.69,1893.0,1894.33
1892.3,2025-04-02 14:31:00,1895.52,1892.3,1893.81
1889.42,2025-04-02 14:32:00,1892.32,1887.53,1892.28
1889.04,2025-04-02 14:33:00,1890.83,1888.98,1889.51
1886.73,2025-04-02 14:34:00,1888.52,1886.16,1888.52
1884.49,2025-04-02 14:35:00,1886.86,1884.15,1886.69
1883.54,2025-04-02 14:36:00,1885.74,1883.37,1884.32
1883.55,2025-04-02 14:37:00,1883.94,1880.79,1883.56
1880.24,2025-04-02 14:38:00,1883.16,1880.04,1883.16
1884.01,2025-04-02 14:39:00,1884.2,1880.0,1880.0
1880.25,2025-04-02 14:40:00,1884.38,1879.15,1883.69
1876.75,2025-04-02 14:41:00,1879.72,1874.86,1879.72
1877.24,2025-04-02 14:42:00,1877.49,1873.99,1876.09
1874.9,2025-04-02 14:43:00,1877.68,1874.83,1877.25
1872.99,2025-04-02 14:44:00,1875.66,1871.85,1875.48
1870.7,2025-04-02 14:45:00,1873.13,1868.2,1873.13
1871.16,2025-04-02 14:46:00,1871.16,1868.13,1870.13
1869.65,2025-04-02 14:47:00,1871.12,1869.23,1870.54
1869.06,2025-04-02 14:48:00,1869.54,1867.47,1869.19
1864.59,2025-04-02 14:49:00,1869.29,1863.98,1868.8
1866.93,2025-04-02 14:50:00,1867.86,1864.19,1864.83
1866.08,2025-04-02 14:51:00,1867.56,1865.19,1866.96
1865.19,2025-04-02 14:52:00,1866.46,1864.59,1865.96
1864.86,2025-04-02 14:53:00,1867.62,1864.86,1865.38
1864.37,2025-04-02 14:54:00,1865.84,1863.05,1865.45
1866.49,2025-04-02 14:55:00,1866.49,1864.16,1864.47
1867.09,2025-04-02 14:56:00,1867.82,1866.06,1866.06
1865.26,2025-04-02 14:57:00,1867.39,1864.85,1867.39
1863.49,2025-04-02 14:58:00,1865.44,1861.45,1865.1
1866.02,2025-04-02 14:59:00,1866.02,1862.34,1863.99
1869.22,2025-04-02 15:00:00,1869.49,1864.32,1865.84
1862.97,2025-04-02 15:01:00,1869.08,1862.6,1869.05
1858.83,2025-04-02 15:02:00,1863.52,1858.24,1863.52
1857.34,2025-04-02 15:03:00,1859.93,1856.84,1858.76
1855.13,2025-04-02 15:04:00,1857.63,1855.13,1857.22
1852.38,2025-04-02 15:05:00,1856.33,1852.38,1855.0
1855.6,2025-04-02 15:06:00,1856.19,1851.98,1852.14
1853.98,2025-04-02 15:07:00,1856.67,1853.28,1855.63
1853.32,2025-04-02 15:08:00,1855.05,1851.91,1854.02
1854.47,2025-04-02 15:09:00,1855.4,1851.56,1854.08
1857.93,2025-04-02 15:10:00,1857.93,1853.58,1853.58
1858.12,2025-04-02 15:11:00,1861.48,1856.88,1858.15
1858.13,2025-04-02 15:12:00,1860.51,1858.13,1858.13
1859.09,2025-04-02 15:13:00,1860.16,1857.15,1858.05
1857.72,2025-04-02 15:14:00,1859.42,1856.18,1858.82
1857.48,2025-04-02 15:15:00,1858.88,1857.02,1857.68
1864.2,2025-04-02 15:16:00,1864.43,1857.98,1857.98
1866.64,2025-04-02 15:17:00,1867.92,1864.01,1864.01
1867.32,2025-04-02 15:18:00,1868.61,1865.59,1866.41
1869.41,2025-04-02 15:19:00,1869.41,1866.04,1866.98
1872.37,2025-04-02 15:20:00,1872.97,1869.67,1869.67
1875.55,2025-04-02 15:21:00,1875.55,1871.65,1872.3
1876.81,2025-04-02 15:22:00,1877.78,1873.54,1874.57
1873.19,2025-04-02 15:23:00,1877.09,1873.19,1876.93
1875.33,2025-04-02 15:24:00,1876.05,1873.51,1873.55
1874.74,2025-04-02 15:25:00,1876.09,1873.31,1875.75
1872.74,2025-04-02 15:26:00,1875.55,1872.45,1874.85
1874.94,2025-04-02 15:27:00,1875.94,1872.36,1872.81
1874.74,2025-04-02 15:28:00,1875.91,1872.8,1875.2
1874.68,2025-04-02 15:29:00,1876.96,1874.68,1875.07
1871.1,2025-04-02 15:30:00,1874.99,1870.48,1874.99
1870.47,2025-04-02 15:31:00,1872.37,1869.9,1871.09
1867.86,2025-04-02 15:32:00,1869.86,1867.86,1869.5
1865.25,2025-04-02 15:33:00,1866.48,1863.45,1866.35
1864.05,2025-04-02 15:34:00,1864.76,1862.14,1864.76
1861.57,2025-04-02 15:35:00,1864.3,1861.55,1864.0
1862.37,2025-04-02 15:36:00,1863.82,1861.02,1861.68
1862.52,2025-04-02 15:37:00,1862.74,1860.45,1862.47
1859.98,2025-04-02 15:38:00,1863.2,1859.98,1862.6
1863.38,2025-04-02 15:39:00,1863.94,1859.21,1859.74
1863.65,2025-04-02 15:40:00,1865.22,1862.45,1864.24
1860.1,2025-04-02 15:41:00,1863.01,1859.92,1862.88
1862.14,2025-04-02 15:42:00,1862.2,1859.75,1860.43
1864.7,2025-04-02 15:43:00,1864.81,1861.0,1861.0
1869.97,2025-04-02 15:44:00,1869.97,1864.16,1864.16
1869.71,2025-04-02 15:45:00,1870.66,1867.98,1869.56
1867.95,2025-04-02 15:46:00,1870.36,1867.53,1869.81
1869.35,2025-04-02 15:47:00,1871.76,1867.27,1867.9
1869.38,2025-04-02 15:48:00,1871.14,1868.83,1869.35
1866.09,2025-04-02 15:49:00,1870.63,1865.71,1869.61
1864.41,2025-04-02 15:50:00,1866.18,1864.41,1865.97
1863.31,2025-04-02 15:51:00,1865.2,1862.73,1864.32
1863.12,2025-04-02 15:52:00,1864.58,1861.61,1862.8
1864.82,2025-04-02 15:53:00,1866.54,1862.95,1862.95
1861.04,2025-04-02 15:54:00,1864.93,1859.8,1864.42
1859.88,2025-04-02 15:55:00,1861.31,1859.58,1861.31
1858.81,2025-04-02 15:56:00,1859.03,1856.64,1858.71
1852.93,2025-04-02 15:57:00,1858.49,1852.82,1858.49
1855.2,2025-04-02 15:58:00,1856.22,1852.63,1853.28
1856.34,2025-04-02 15:59:00,1856.57,1854.36,1855.21
1860.34,2025-04-02 16:00:00,1860.61,1855.5,1855.68
1860.45,2025-04-02 16:01:00,1861.77,1860.1,1860.91
1865.61,2025-04-02 16:02:00,1865.62,1860.91,1860.91
1862.58,2025-04-02 16:03:00,1867.16,1862.5,1865.74
1861.49,2025-04-02 16:04:00,1862.66,1859.77,1862.48
1861.84,2025-04-02 16:05:00,1863.47,1860.32,1861.24
1856.88,2025-04-02 16:06:00,1861.18,1856.15,1860.94
1859.08,2025-04-02 16:07:00,1859.65,1856.71,1856.92
1861.37,2025-04-02 16:08:00,1861.65,1858.66,1859.97
1864.06,2025-04-02 16:09:00,1865.09,1861.39,1861.39
1866.14,2025-04-02 16:10:00,1866.87,1863.86,1864.2
1866.84,2025-04-02 16:11:00,1868.97,1866.38,1866.38
1865.77,2025-04-02 16:12:00,1867.57,1864.93,1866.43
1867.44,2025-04-02 16:13:00,1870.57,1865.81,1865.81
1873.31,2025-04-02 16:14:00,1873.39,1867.15,1867.15
1868.34,2025-04-02 16:15:00,1872.22,1868.34,1872.22
1871.09,2025-04-02 16:16:00,1871.09,1867.44,1867.44
1869.79,2025-04-02 16:17:00,1871.91,1869.29,1870.27
1873.13,2025-04-02 16:18:00,1873.13,1869.81,1870.06
1874.75,2025-04-02 16:19:00,1875.11,1872.52,1873.35
1876.23,2025-04-02 16:20:00,1877.7,1874.39,1875.41
1874.52,2025-04-02 16:21:00,1876.91,1873.61,1876.28
1872.49,2025-04-02 16:22:00,1875.22,1872.07,1873.44
1868.19,2025-04-02 16:23:00,1872.56,1867.65,1872.56
1866.36,2025-04-02 16:24:00,1869.24,1866.15,1868.75
1867.64,2025-04-02 16:25:00,1867.64,1864.56,1866.89
1875.44,2025-04-02 16:26:00,1875.44,1868.07,1868.07
1876.64,2025-04-02 16:27:00,1877.39,1873.93,1875.31
1874.71,2025-04-02 16:28:00,1876.66,1872.29,1876.66
1878.42,2025-04-02 16:29:00,1879.34,1874.0,1874.0
1877.59,2025-04-02 16:30:00,1879.93,1876.82,1878.86
1876.74,2025-04-02 16:31:00,1878.16,1876.74,1877.71
1876.22,2025-04-02 16:32:00,1877.65,1873.91,1877.03
1879.13,2025-04-02 16:33:00,1879.4,1875.62,1876.15
1877.97,2025-04-02 16:34:00,1880.04,1877.97,1878.95
1878.34,2025-04-02 16:35:00,1879.04,1876.74,1877.61
1873.12,2025-04-02 16:36:00,1878.08,1872.35,1878.08
1875.46,2025-04-02 16:37:00,1875.55,1871.58,1872.66
1872.85,2025-04-02 16:38:00,1875.62,1872.85,1874.71
1872.58,2025-04-02 16:39:00,1873.27,1869.82,1872.57
1872.66,2025-04-02 16:40:00,1874.01,1871.98,1873.02
1869.97,2025-04-02 16:41:00,1873.0,1869.97,1872.53
1866.82,2025-04-02 16:42:00,1870.01,1866.81,1870.01
1867.59,2025-04-02 16:43:00,1869.25,1864.69,1865.2
1865.1,2025-04-02 16:44:00,1868.24,1865.1,1867.5
1865.52,2025-04-02 16:45:00,1865.86,1863.36,1864.66
1864.48,2025-04-02 16:46:00,1866.26,1864.01,1865.78
1864.42,2025-04-02 16:47:00,1866.45,1863.04,1864.1
1868.64,2025-04-02 16:48:00,1868.77,1863.33,1863.71
1869.17,2025-04-02 16:49:00,1870.71,1868.3,1868.69
1862.5,2025-04-02 16:50:00,1869.62,1862.5,1869.62
1862.55,2025-04-02 16:51:00,1865.87,1862.33,1862.69
1862.64,2025-04-02 16:52:00,1864.67,1862.1,1862.1
1864.12,2025-04-02 16:53:00,1864.12,1860.95,1862.54
1861.23,2025-04-02 16:54:00,1864.79,1860.87,1864.27
1860.06,2025-04-02 16:55:00,1862.41,1859.77,1862.1
1858.42,2025-04-02 16:56:00,1860.62,1857.62,1860.11
1855.4,2025-04-02 16:57:00,1859.3,1854.65,1858.01
1853.82,2025-04-02 16:58:00,1856.38,1852.57,1855.81
1851.76,2025-04-02 16:59:00,1853.87,1851.68,1853.75
1853.35,2025-04-02 17:00:00,1853.35,1850.97,1851.62
1857.85,2025-04-02 17:01:00,1857.95,1853.61,1853.61
1858.34,2025-04-02 17:02:00,1859.37,1857.07,1857.32
1853.24,2025-04-02 17:03:00,1857.72,1851.2,1857.72
1856.33,2025-04-02 17:04:00,1857.0,1852.18,1853.28
1856.07,2025-04-02 17:05:00,1857.26,1854.37,1857.02
1854.58,2025-04-02 17:06:00,1856.41,1854.32,1856.09
1858.44,2025-04-02 17:07:00,1858.5,1854.06,1854.94
1856.5,2025-04-02 17:08:00,1858.47,1855.87,1857.8
1853.93,2025-04-02 17:09:00,1856.13,1852.86,1856.13
1850.88,2025-04-02 17:10:00,1856.34,1850.88,1853.73
1851.38,2025-04-02 17:11:00,1852.31,1851.01,1851.49
1850.87,2025-04-02 17:12:00,1853.92,1850.87,1851.89
1850.54,2025-04-02 17:13:00,1851.63,1849.57,1850.74
1854.92,2025-04-02 17:14:00,1856.25,1851.39,1851.39
1856.95,2025-04-02 17:15:00,1856.95,1854.22,1854.7
1859.72,2025-04-02 17:16:00,1859.72,1855.84,1857.07
1859.77,2025-04-02 17:17:00,1859.77,1857.38,1859.18
1862.33,2025-04-02 17:18:00,1862.65,1859.64,1860.06
1858.6,2025-04-02 17:19:00,1863.08,1858.49,1862.44
1861.77,2025-04-02 17:20:00,1862.54,1858.55,1859.05
1864.6,2025-04-02 17:21:00,1865.68,1861.83,1861.99
1863.17,2025-04-02 17:22:00,1865.19,1862.29,1864.15
1864.52,2025-04-02 17:23:00,1864.52,1862.95,1863.11
1864.62,2025-04-02 17:24:00,1866.75,1863.55,1864.15
1867.72,2025-04-02 17:25:00,1867.72,1864.16,1865.34
1864.32,2025-04-02 17:26:00,1870.05,1864.28,1868.09
1860.65,2025-04-02 17:27:00,1864.89,1859.9,1864.77
1863.73,2025-04-02 17:28:00,1864.13,1860.37,1860.37
1859.36,2025-04-02 17:29:00,1863.36,1859.36,1863.29
1856.32,2025-04-02 17:30:00,1859.7,1856.01,1859.7
1856.79,2025-04-02 17:31:00,1858.45,1856.41,1856.41
1859.59,2025-04-02 17:32:00,1861.66,1856.01,1856.81
1862.51,2025-04-02 17:33:00,1862.69,1859.42,1859.92
1860.37,2025-04-02 17:34:00,1863.0,1859.6,1863.0
1856.33,2025-04-02 17:35:00,1861.48,1856.33,1860.17
1859.87,2025-04-02 17:36:00,1859.87,1854.78,1857.06
1858.59,2025-04-02 17:37:00,1861.68,1857.81,1859.98
1859.19,2025-04-02 17:38:00,1860.74,1858.76,1858.82
1857.61,2025-04-02 17:39:00,1859.13,1855.77,1858.47
1860.51,2025-04-02 17:40:00,1860.51,1857.09,1857.46
1856.06,2025-04-02 17:41:00,1860.28,1855.92,1860.28
1855.56,2025-04-02 17:42:00,1858.64,1855.34,1856.65
1855.73,2025-04-02 17:43:00,1856.21,1853.99,1855.67
1857.45,2025-04-02 17:44:00,1859.3,1855.55,1855.55
1858.31,2025-04-02 17:45:00,1858.89,1856.91,1856.99
1856.75,2025-04-02 17:46:00,1857.07,1854.07,1856.96
1853.81,2025-04-02 17:47:00,1857.52,1853.81,1857.52
1851.47,2025-04-02 17:48:00,1854.01,1851.47,1854.01
1852.11,2025-04-02 17:49:00,1853.3,1850.4,1850.51
1849.52,2025-04-02 17:50:00,1852.12,1847.39,1852.12
1850.91,2025-04-02 17:51:00,1850.91,1846.45,1849.03
1849.68,2025-04-02 17:52:00,1851.61,1848.75,1850.65
1845.94,2025-04-02 17:53:00,1850.26,1845.93,1849.58
1848.23,2025-04-02 17:54:00,1848.23,1844.52,1846.13
1847.9,2025-04-02 17:55:00,1848.37,1845.16,1847.57
1844.11,2025-04-02 17:56:00,1848.36,1843.64,1847.6
1847.96,2025-04-02 17:57:00,1848.42,1843.68,1844.23
1848.85,2025-04-02 17:58:00,1850.39,1847.99,1848.04
1848.79,2025-04-02 17:59:00,1849.78,1847.77,1849.33
1848.49,2025-04-02 18:00:00,1851.58,1848.49,1849.64
1845.98,2025-04-02 18:01:00,1848.53,1844.34,1848.53
1846.39,2025-04-02 18:02:00,1846.62,1844.34,1845.87
1842.64,2025-04-02 18:03:00,1846.11,1842.47,1846.11
1840.33,2025-04-02 18:04:00,1842.74,1839.61,1842.68
1837.8,2025-04-02 18:05:00,1840.91,1837.67,1840.57
1836.63,2025-04-02 18:06:00,1840.42,1836.63,1838.25
1835.45,2025-04-02 18:07:00,1836.94,1833.73,1836.55
1835.11,2025-04-02 18:08:00,1836.5,1834.37,1835.72
1835.48,2025-04-02 18:09:00,1837.43,1835.03,1835.03
1834.06,2025-04-02 18:10:00,1836.03,1833.31,1835.84
1834.86,2025-04-02 18:11:00,1834.86,1831.95,1834.3
1837.18,2025-04-02 18:12:00,1837.18,1833.28,1835.04
1836.57,2025-04-02 18:13:00,1837.79,1835.02,1836.87
1836.99,2025-04-02 18:14:00,1837.39,1834.25,1837.02
1834.36,2025-04-02 18:15:00,1837.98,1834.36,1837.26
1835.72,2025-04-02 18:16:00,1837.04,1833.83,1833.83
1835.08,2025-04-02 18:17:00,1837.8,1834.64,1836.31
1838.75,2025-04-02 18:18:00,1838.92,1835.08,1835.08
1839.49,2025-04-02 18:19:00,1840.45,1837.52,1838.35
1839.95,2025-04-02 18:20:00,1841.59,1838.19,1838.91
1839.36,2025-04-02 18:21:00,1840.77,1838.93,1840.28
1842.62,2025-04-02 18:22:00,1843.24,1839.62,1839.62
1844.41,2025-04-02 18:23:00,1845.22,1842.68,1842.68
1842.17,2025-04-02 18:24:00,1844.06,1839.57,1844.06
1840.54,2025-04-02 18:25:00,1844.92,1838.67,1842.48
1837.08,2025-04-02 18:26:00,1840.44,1836.09,1840.44
1838.99,2025-04-02 18:27:00,1840.35,1836.44,1837.25
1835.43,2025-04-02 18:28:00,1839.67,1835.35,1839.67
1836.0,2025-04-02 18:29:00,1839.16,1834.55,1835.74
1832.53,2025-04-02 18:30:00,1837.11,1832.53,1836.01
1834.01,2025-04-02 18:31:00,1835.83,1832.99,1833.23
1832.1,2025-04-02 18:32:00,1835.99,1831.58,1833.83
1835.4,2025-04-02 18:33:00,1836.5,1832.34,1832.51
1832.34,2025-04-02 18:34:00,1835.77,1832.09,1835.1
1831.73,2025-04-02 18:35:00,1833.62,1830.26,1832.94
1832.2,2025-04-02 18:36:00,1832.64,1831.35,1831.73
1829.97,2025-04-02 18:37:00,1832.7,1829.39,1832.7
1826.28,2025-04-02 18:38:00,1830.2,1823.69,1829.86
1826.67,2025-04-02 18:39:00,1827.71,1825.46,1825.71
1823.9,2025-04-02 18:40:00,1827.75,1822.68,1827.24
1820.12,2025-04-02 18:41:00,1825.11,1820.12,1823.79
1821.09,2025-04-02 18:42:00,1822.62,1820.41,1821.02
1820.49,2025-04-02 18:43:00,1822.17,1819.91,1821.28
1819.22,2025-04-02 18:44:00,1820.54,1817.75,1820.52
1820.66,2025-04-02 18:45:00,1821.36,1817.66,1819.25
1822.91,2025-04-02 18:46:00,1824.16,1820.44,1820.91
1821.06,2025-04-02 18:47:00,1822.88,1818.65,1822.88
1821.9,2025-04-02 18:48:00,1822.56,1820.59,1821.26
1818.4,2025-04-02 18:49:00,1821.62,1817.93,1821.62
1813.88,2025-04-02 18:50:00,1818.92,1813.88,1818.92
1812.91,2025-04-02 18:51:00,1813.42,1811.6,1813.42
1810.87,2025-04-02 18:52:00,1812.14,1809.94,1812.14
1809.93,2025-04-02 18:53:00,1811.24,1809.68,1810.4
1806.21,2025-04-02 18:54:00,1810.37,1805.95,1809.74
1810.28,2025-04-02 18:55:00,1810.36,1806.39,1806.39
1813.29,2025-04-02 18:56:00,1813.29,1808.49,1810.13
1811.7,2025-04-02 18:57:00,1813.14,1810.34,1813.13
1810.8,2025-04-02 18:58:00,1811.96,1809.66,1811.78
1812.01,2025-04-02 18:59:00,1813.22,1810.93,1811.42
1813.55,2025-04-02 19:00:00,1813.98,1811.4,1811.4
1814.38,2025-04-02 19:01:00,1814.97,1812.37,1813.8
1812.4,2025-04-02 19:02:00,1813.94,1811.58,1813.78
1813.24,2025-04-02 19:03:00,1814.88,1812.38,1812.58
1813.44,2025-04-02 19:04:00,1816.24,1813.24,1813.72
1813.43,2025-04-02 19:05:00,1815.39,1812.83,1813.56
1819.09,2025-04-02 19:06:00,1819.6,1813.44,1814.37
1819.15,2025-04-02 19:07:00,1821.27,1818.77,1819.31
1821.4,2025-04-02 19:08:00,1821.91,1819.1,1819.9
1822.14,2025-04-02 19:09:00,1822.31,1819.58,1821.55
1820.91,2025-04-02 19:10:00,1822.14,1819.98,1822.1
1819.65,2025-04-02 19:11:00,1821.77,1819.03,1820.48
1824.14,2025-04-02 19:12:00,1824.14,1819.39,1820.04
1822.31,2025-04-02 19:13:00,1823.69,1822.31,1823.6
1827.13,2025-04-02 19:14:00,1827.32,1822.33,1822.52
1828.86,2025-04-02 19:15:00,1829.01,1825.16,1827.66
1826.99,2025-04-02 19:16:00,1828.6,1826.44,1828.6
1827.73,2025-04-02 19:17:00,1829.04,1826.0,1826.84
1831.5,2025-04-02 19:18:00,1832.05,1827.43,1827.7
1831.06,2025-04-02 19:19:00,1832.52,1829.5,1831.23
1832.7,2025-04-02 19:20:00,1832.73,1830.2,1831.38
1826.92,2025-04-02 19:21:00,1833.13,1826.82,1831.99
1822.03,2025-04-02 19:22:00,1826.16,1820.82,1826.16
1818.76,2025-04-02 19:23:00,1821.92,1817.91,1821.92
1820.66,2025-04-02 19:24:00,1820.66,1816.87,1818.7
1821.08,2025-04-02 19:25:00,1823.83,1819.79,1819.79
1821.51,2025-04-02 19:26:00,1822.9,1819.46,1820.68
1819.29,2025-04-02 19:27:00,1823.54,1819.29,1822.17
1817.04,2025-04-02 19:28:00,1819.43,1816.5,1819.43
1817.45,2025-04-02 19:29:00,1817.45,1815.08,1816.88
1818.32,2025-04-02 19:30:00,1818.54,1816.22,1817.11
1819.78,2025-04-02 19:31:00,1820.89,1816.92,1817.67
1816.44,2025-04-02 19:32:00,1820.98,1816.44,1819.45
1819.07,2025-04-02 19:33:00,1820.27,1816.2,1817.3
1822.4,2025-04-02 19:34:00,1822.86,1819.04,1819.04
1824.5,2025-04-02 19:35:00,1825.72,1821.33,1821.66
1827.25,2025-04-02 19:36:00,1827.41,1824.48,1825.13
1825.95,2025-04-02 19:37:00,1827.21,1825.74,1827.21
1828.63,2025-04-02 19:38:00,1829.12,1824.55,1825.89
1829.56,2025-04-02 19:39:00,1829.92,1826.51,1827.83
1832.19,2025-04-02 19:40:00,1832.79,1829.08,1829.42
1833.32,2025-04-02 19:41:00,1834.1,1831.5,1831.93
1834.9,2025-04-02 19:42:00,1835.15,1833.53,1833.91
1838.72,2025-04-02 19:43:00,1838.72,1835.45,1835.71
1841.68,2025-04-02 19:44:00,1841.68,1837.84,1838.4
1845.95,2025-04-02 19:45:00,1846.01,1841.49,1841.49
1843.92,2025-04-02 19:46:00,1846.09,1843.55,1845.37
1848.37,2025-04-02 19:47:00,1848.97,1843.23,1843.5
1847.09,2025-04-02 19:48:00,1849.63,1847.09,1848.1
1847.21,2025-04-02 19:49:00,1848.08,1846.93,1847.4
1848.13,2025-04-02 19:50:00,1849.61,1847.09,1847.09
1847.18,2025-04-02 19:51:00,1850.26,1846.33,1848.58
1851.49,2025-04-02 19:52:00,1851.86,1845.41,1847.41
1851.11,2025-04-02 19:53:00,1852.7,1849.99,1851.88
1849.94,2025-04-02 19:54:00,1852.39,1849.12,1850.53
1852.2,2025-04-02 19:55:00,1852.2,1849.0,1850.46
1852.96,2025-04-02 19:56:00,1853.01,1850.34,1852.45
1853.77,2025-04-02 19:57:00,1853.92,1850.32,1852.83
1850.78,2025-04-02 19:58:00,1856.39,1849.87,1854.52
1850.26,2025-04-02 19:59:00,1850.76,1849.02,1850.76
1849.4,2025-04-02 20:00:00,1852.62,1849.4,1851.04
1850.42,2025-04-02 20:01:00,1851.97,1849.45,1849.45
1851.46,2025-04-02 20:02:00,1854.1,1851.12,1851.22
1852.9,2025-04-02 20:03:00,1854.55,1851.11,1851.31
1853.53,2025-04-02 20:04:00,1854.64,1851.52,1852.65
1850.33,2025-04-02 20:05:00,1855.19,1850.33,1853.11
1855.63,2025-04-02 20:06:00,1855.79,1850.04,1850.04
1851.28,2025-04-02 20:07:00,1856.06,1850.9,1856.06
1849.95,2025-04-02 20:08:00,1852.33,1849.48,1851.21
1848.86,2025-04-02 20:09:00,1849.42,1847.68,1849.42
1844.43,2025-04-02 20:10:00,1851.06,1843.38,1849.19
1849.38,2025-04-02 20:11:00,1850.16,1845.29,1845.29
1850.39,2025-04-02 20:12:00,1851.0,1847.73,1848.65
1853.09,2025-04-02 20:13:00,1853.09,1850.32,1850.32
1858.17,2025-04-02 20:14:00,1858.17,1852.54,1853.37
1857.01,2025-04-02 20:15:00,1858.71,1856.51,1858.17
1851.35,2025-04-02 20:16:00,1857.3,1851.35,1856.58
1853.34,2025-04-02 20:17:00,1855.26,1851.15,1851.15
1854.91,2025-04-02 20:18:00,1856.61,1852.69,1852.69
1853.67,2025-04-02 20:19:00,1857.62,1853.25,1855.64
1851.19,2025-04-02 20:20:00,1854.07,1849.94,1853.98
1851.5,2025-04-02 20:21:00,1852.16,1849.83,1851.16
1848.58,2025-04-02 20:22:00,1853.12,1848.58,1850.72
1853.05,2025-04-02 20:23:00,1853.05,1847.74,1848.62
1846.73,2025-04-02 20:24:00,1852.8,1846.73,1852.8
1841.88,2025-04-02 20:25:00,1846.38,1841.43,1846.38
1840.22,2025-04-02 20:26:00,1841.33,1838.73,1841.33
1846.96,2025-04-02 20:27:00,1846.96,1839.43,1839.56
1852.22,2025-04-02 20:28:00,1852.22,1846.69,1846.69
1852.01,2025-04-02 20:29:00,1855.41,1851.39,1851.68
1848.91,2025-04-02 20:30:00,1851.91,1848.32,1851.91
1845.37,2025-04-02 20:31:00,1848.96,1845.06,1848.5
1846.04,2025-04-02 20:32:00,1848.65,1845.16,1845.16
1848.2,2025-04-02 20:33:00,1848.32,1846.1,1846.1
1852.27,2025-04-02 20:34:00,1852.82,1848.34,1848.43
1851.54,2025-04-02 20:35:00,1851.54,1848.75,1851.52
1855.61,2025-04-02 20:36:00,1855.61,1851.54,1851.54
1855.46,2025-04-02 20:37:00,1858.09,1855.12,1855.72
1853.15,2025-04-02 20:38:00,1856.1,1851.53,1856.1
1853.95,2025-04-02 20:39:00,1854.28,1852.77,1853.5
1852.15,2025-04-02 20:40:00,1853.83,1851.13,1853.59
1852.86,2025-04-02 20:41:00,1854.33,1852.42,1852.42
1849.41,2025-04-02 20:42:00,1852.85,1847.94,1852.84
1847.41,2025-04-02 20:43:00,1849.91,1846.78,1849.2
1850.48,2025-04-02 20:44:00,1850.48,1845.89,1847.09
1849.57,2025-04-02 20:45:00,1850.67,1846.73,1850.33
1850.62,2025-04-02 20:46:00,1851.43,1848.99,1849.87
1843.92,2025-04-02 20:47:00,1851.55,1843.12,1850.29
1839.69,2025-04-02 20:48:00,1845.29,1839.69,1845.29
1840.25,2025-04-02 20:49:00,1840.66,1838.56,1839.89
1837.62,2025-04-02 20:50:00,1840.46,1837.37,1839.26
1837.11,2025-04-02 20:51:00,1837.93,1835.34,1836.97
1835.75,2025-04-02 20:52:00,1836.92,1835.01,1836.71
1835.58,2025-04-02 20:53:00,1837.85,1834.55,1835.69
1835.28,2025-04-02 20:54:00,1836.64,1834.39,1835.63
1839.55,2025-04-02 20:55:00,1840.67,1835.41,1835.41
1836.64,2025-04-02 20:56:00,1839.05,1836.64,1839.05
1838.28,2025-04-02 20:57:00,1840.08,1837.32,1837.32
1836.72,2025-04-02 20:58:00,1840.33,1836.45,1838.64
1836.63,2025-04-02 20:59:00,1837.09,1834.32,1835.76
1837.02,2025-04-02 21:00:00,1837.55,1834.86,1836.41
1833.55,2025-04-02 21:01:00,1838.05,1832.96,1837.33
1834.58,2025-04-02 21:02:00,1834.74,1832.15,1832.96
1834.98,2025-04-02 21:03:00,1835.35,1833.46,1833.9
1834.38,2025-04-02 21:04:00,1836.54,1834.38,1834.92
1835.41,2025-04-02 21:05:00,1836.86,1833.39,1834.26
